label,protocol,seed,nNodes,nSources,fieldSize,waterDepth,maxSpeed,basePipeR,commRange,packetInterval,payloadBytes,bitRate,simTime,generated,delivered,duplicates,dropped,transmissions,fallbacks,pdr_pct,throughput_kbps,mean_delay_s,mean_hops,lifetime_s,lifetime_censored,jain_fairness,energy_gap_J,mean_consumed_J
s5_traffic,vbf,3,50,5,500.000000,500.000000,3.000000,150.000000,120.000000,2.000000,512,10000.000000,200.000000,487,12,65,0,780,0,2.464066,0.260160,3.772594,1.000000,-1.000000,1,0.488442,19.392490,12.440000
s5_traffic,vbf,4,50,5,500.000000,500.000000,3.000000,150.000000,120.000000,2.000000,512,10000.000000,200.000000,487,8,134,0,777,0,1.642710,0.173440,2.637794,1.000000,-1.000000,1,0.501879,19.342458,12.976000
s5_traffic,vbf,5,50,5,500.000000,500.000000,3.000000,150.000000,120.000000,2.000000,512,10000.000000,200.000000,488,5,39,0,819,0,1.024590,0.108400,3.888847,1.000000,-1.000000,1,0.532123,17.434715,12.942000
s5_traffic,vbf,6,50,5,500.000000,500.000000,3.000000,150.000000,120.000000,2.000000,512,10000.000000,200.000000,490,4,18,0,698,0,0.816327,0.086720,6.511838,1.000000,-1.000000,1,0.460829,18.332613,10.726000
s5_traffic,vbf,8,50,5,500.000000,500.000000,3.000000,150.000000,120.000000,2.000000,512,10000.000000,200.000000,487,4,20,0,788,0,0.821355,0.086720,8.075305,1.000000,-1.000000,1,0.458761,21.320032,12.388000
s5_traffic,vbf,7,50,5,500.000000,500.000000,3.000000,150.000000,120.000000,2.000000,512,10000.000000,200.000000,487,10,48,0,861,0,2.053388,0.216800,5.697676,1.000000,-1.000000,1,0.561618,17.082408,14.014000
s5_traffic,vbf,10,50,5,500.000000,500.000000,3.000000,150.000000,120.000000,2.000000,512,10000.000000,200.000000,488,8,19,0,820,0,1.639344,0.173440,6.555482,1.000000,-1.000000,1,0.550943,16.352749,12.936000
s5_traffic,vbf,9,50,5,500.000000,500.000000,3.000000,150.000000,120.000000,2.000000,512,10000.000000,200.000000,488,6,69,0,750,0,1.229508,0.130080,3.498910,1.000000,-1.000000,1,0.474498,19.586089,11.994000
s5_traffic,vbf,11,50,5,500.000000,500.000000,3.000000,150.000000,120.000000,2.000000,512,10000.000000,200.000000,489,11,47,0,699,0,2.249489,0.238480,3.820938,1.000000,-1.000000,1,0.431377,21.350810,11.316000
s5_traffic,vbf,12,50,5,500.000000,500.000000,3.000000,150.000000,120.000000,2.000000,512,10000.000000,200.000000,488,9,42,0,761,0,1.844262,0.195120,4.269326,1.000000,-1.000000,1,0.465228,20.089793,11.928000
