label,protocol,seed,nNodes,nSources,fieldSize,waterDepth,maxSpeed,basePipeR,commRange,packetInterval,payloadBytes,bitRate,simTime,generated,delivered,duplicates,dropped,transmissions,fallbacks,pdr_pct,throughput_kbps,mean_delay_s,mean_hops,lifetime_s,lifetime_censored,jain_fairness,energy_gap_J,mean_consumed_J
s3_area,vbf,4,50,5,200.000000,200.000000,3.000000,150.000000,120.000000,6.000000,512,10000.000000,200.000000,163,22,66,0,593,0,13.496933,0.476960,3.925523,1.000000,-1.000000,1,0.927277,2.250617,14.890000
s3_area,vbf,6,50,5,200.000000,200.000000,3.000000,150.000000,120.000000,6.000000,512,10000.000000,200.000000,165,29,70,0,621,0,17.575758,0.628720,4.510756,1.000000,-1.000000,1,0.932222,2.175528,15.486000
s3_area,vbf,5,50,5,200.000000,200.000000,3.000000,150.000000,120.000000,6.000000,512,10000.000000,200.000000,165,26,42,0,630,0,15.757576,0.563680,5.180181,1.000000,-1.000000,1,0.937299,2.143014,16.536000
s3_area,vbf,7,50,5,200.000000,200.000000,3.000000,150.000000,120.000000,6.000000,512,10000.000000,200.000000,165,29,59,0,562,0,17.575758,0.628720,4.225469,1.000000,-1.000000,1,0.937961,1.911198,14.910000
s3_area,vbf,8,50,5,200.000000,200.000000,3.000000,150.000000,120.000000,6.000000,512,10000.000000,200.000000,164,30,51,0,521,0,18.292683,0.650400,4.737109,1.000000,-1.000000,1,0.911977,2.544842,13.790000
s3_area,vbf,9,50,5,200.000000,200.000000,3.000000,150.000000,120.000000,6.000000,512,10000.000000,200.000000,163,25,67,0,505,0,15.337423,0.542000,4.569346,1.000000,-1.000000,1,0.932772,1.985611,14.254000
s3_area,vbf,10,50,5,200.000000,200.000000,3.000000,150.000000,120.000000,6.000000,512,10000.000000,200.000000,165,29,68,0,619,0,17.575758,0.628720,4.456048,1.000000,-1.000000,1,0.943686,1.805931,15.570000
s3_area,vbf,11,50,5,200.000000,200.000000,3.000000,150.000000,120.000000,6.000000,512,10000.000000,200.000000,165,29,65,0,532,0,17.575758,0.628720,4.061753,1.000000,-1.000000,1,0.921045,2.386192,14.490000
s3_area,vbf,12,50,5,200.000000,200.000000,3.000000,150.000000,120.000000,6.000000,512,10000.000000,200.000000,165,28,70,0,580,0,16.969697,0.607040,4.234376,1.000000,-1.000000,1,0.922207,2.484114,15.320000
s3_area,vbf,13,50,5,200.000000,200.000000,3.000000,150.000000,120.000000,6.000000,512,10000.000000,200.000000,165,24,65,0,563,0,14.545455,0.520320,4.170275,1.000000,-1.000000,1,0.920858,2.326394,14.092000
s3_area,vbf,14,50,5,200.000000,200.000000,3.000000,150.000000,120.000000,6.000000,512,10000.000000,200.000000,165,28,74,0,549,0,16.969697,0.607040,5.595860,1.000000,-1.000000,1,0.935777,1.929569,14.524000
s3_area,vbf,15,50,5,200.000000,200.000000,3.000000,150.000000,120.000000,6.000000,512,10000.000000,200.000000,164,27,64,0,586,0,16.463415,0.585360,4.118576,1.000000,-1.000000,1,0.924856,2.405344,15.380000
s3_area,vbf,16,50,5,200.000000,200.000000,3.000000,150.000000,120.000000,6.000000,512,10000.000000,200.000000,165,27,68,0,609,0,16.363636,0.585360,5.326762,1.000000,-1.000000,1,0.941760,1.871835,15.588000
s3_area,vbf,17,50,5,200.000000,200.000000,3.000000,150.000000,120.000000,6.000000,512,10000.000000,200.000000,163,35,65,0,499,0,21.472393,0.758800,5.180067,1.000000,-1.000000,1,0.874169,4.060122,15.050000
s3_area,vbf,18,50,5,200.000000,200.000000,3.000000,150.000000,120.000000,6.000000,512,10000.000000,200.000000,165,29,60,0,546,0,17.575758,0.628720,4.373020,1.000000,-1.000000,1,0.917427,2.578989,14.944000
s3_area,vbf,19,50,5,200.000000,200.000000,3.000000,150.000000,120.000000,6.000000,512,10000.000000,200.000000,165,29,50,0,528,0,17.575758,0.628720,4.285131,1.000000,-1.000000,1,0.923404,2.283737,14.314000
s3_area,vbf,20,50,5,200.000000,200.000000,3.000000,150.000000,120.000000,6.000000,512,10000.000000,200.000000,164,29,70,0,588,0,17.682927,0.628720,4.593612,1.000000,-1.000000,1,0.959598,1.267444,15.362000
s3_area,hhvbf,1,50,5,200.000000,200.000000,3.000000,150.000000,120.000000,6.000000,512,10000.000000,200.000000,164,30,47,0,580,0,18.292683,0.650400,5.152836,1.000000,-1.000000,1,0.918198,2.490568,14.574000
s3_area,hhvbf,3,50,5,200.000000,200.000000,3.000000,150.000000,120.000000,6.000000,512,10000.000000,200.000000,165,30,55,0,564,0,18.181818,0.650400,5.335465,1.000000,-1.000000,1,0.937442,1.918154,14.836000
s3_area,hhvbf,2,50,5,200.000000,200.000000,3.000000,150.000000,120.000000,6.000000,512,10000.000000,200.000000,164,30,60,0,532,0,18.292683,0.650400,4.601110,1.000000,-1.000000,1,0.929922,2.075109,14.268000
s3_area,hhvbf,4,50,5,200.000000,200.000000,3.000000,150.000000,120.000000,6.000000,512,10000.000000,200.000000,163,23,77,0,603,0,14.110429,0.498640,3.900301,1.000000,-1.000000,1,0.912595,2.770433,15.124000
s3_area,hhvbf,5,50,5,200.000000,200.000000,3.000000,150.000000,120.000000,6.000000,512,10000.000000,200.000000,165,28,40,0,638,0,16.969697,0.607040,4.662402,1.000000,-1.000000,1,0.929022,2.302655,15.624000
s3_area,hhvbf,6,50,5,200.000000,200.000000,3.000000,150.000000,120.000000,6.000000,512,10000.000000,200.000000,165,28,72,0,634,0,16.969697,0.607040,4.684704,1.000000,-1.000000,1,0.929222,2.401114,16.340000
s3_area,hhvbf,7,50,5,200.000000,200.000000,3.000000,150.000000,120.000000,6.000000,512,10000.000000,200.000000,165,30,71,0,552,0,18.181818,0.650400,4.457135,1.000000,-1.000000,1,0.942883,1.797186,15.270000
s3_area,hhvbf,9,50,5,200.000000,200.000000,3.000000,150.000000,120.000000,6.000000,512,10000.000000,200.000000,163,28,77,0,607,0,17.177914,0.607040,4.117484,1.000000,-1.000000,1,0.912097,2.831986,15.368000
s3_area,hhvbf,8,50,5,200.000000,200.000000,3.000000,150.000000,120.000000,6.000000,512,10000.000000,200.000000,164,33,66,0,561,0,20.121951,0.715440,4.260064,1.000000,-1.000000,1,0.917796,2.633236,15.330000
s3_area,hhvbf,10,50,5,200.000000,200.000000,3.000000,150.000000,120.000000,6.000000,512,10000.000000,200.000000,165,25,49,0,604,0,15.151515,0.542000,4.651856,1.000000,-1.000000,1,0.948447,1.568506,14.810000
s3_area,hhvbf,11,50,5,200.000000,200.000000,3.000000,150.000000,120.000000,6.000000,512,10000.000000,200.000000,165,32,55,0,533,0,19.393939,0.693760,5.064892,1.000000,-1.000000,1,0.919909,2.448499,14.648000
s3_area,hhvbf,12,50,5,200.000000,200.000000,3.000000,150.000000,120.000000,6.000000,512,10000.000000,200.000000,165,34,59,0,610,0,20.606061,0.737120,5.293338,1.000000,-1.000000,1,0.935958,2.107541,15.910000
