scenario,parameter,value,protocol,metric,mean,ci95,n_runs,censored_fraction
s1_density,nNodes,200,DBR,pdr_pct,5.656207,0.8327911652283635,20,0.0
s1_density,nNodes,10,Adaptive-IoUT-VBF,mean_delay_s,1.34480065,0.16112517837081342,20,0.0
s1_density,nNodes,25,Adaptive-IoUT-VBF,mean_delay_s,1.4865256,0.14248563506249856,20,0.0
s1_density,nNodes,50,Adaptive-IoUT-VBF,mean_delay_s,1.2230998,0.09995868596986578,20,0.0
s1_density,nNodes,75,Adaptive-IoUT-VBF,mean_delay_s,0.819886,0.08887927108872681,20,0.0
s1_density,nNodes,100,Adaptive-IoUT-VBF,mean_delay_s,0.6336258499999999,0.06585983423330695,20,0.0
s1_density,nNodes,150,Adaptive-IoUT-VBF,mean_delay_s,0.38599035000000004,0.038462306566657556,20,0.0
s1_density,nNodes,200,Adaptive-IoUT-VBF,mean_delay_s,0.28017275,0.02624384165351491,20,0.0
s1_density,nNodes,10,Classic-VBF,mean_delay_s,1.8020604500000001,0.26685543740724893,20,0.0
s1_density,nNodes,25,Classic-VBF,mean_delay_s,2.8474918500000004,0.1631706231653098,20,0.0
s1_density,nNodes,50,Classic-VBF,mean_delay_s,3.67098765,0.2357663357148827,20,0.0
s1_density,nNodes,75,Classic-VBF,mean_delay_s,3.6666292,0.17227359071471654,20,0.0
s1_density,nNodes,100,Classic-VBF,mean_delay_s,3.9976542999999998,0.19659514423965996,20,0.0
s1_density,nNodes,150,Classic-VBF,mean_delay_s,4.0859009,0.20079325350447122,20,0.0
s1_density,nNodes,200,Classic-VBF,mean_delay_s,4.221897650000001,0.24022103390318372,20,0.0
s1_density,nNodes,10,HHVBF,mean_delay_s,1.8514052999999997,0.27824080353820985,20,0.0
s1_density,nNodes,25,HHVBF,mean_delay_s,2.9593520499999997,0.194324213082736,20,0.0
s1_density,nNodes,50,HHVBF,mean_delay_s,3.7048152499999993,0.24315417291539287,20,0.0
s1_density,nNodes,75,HHVBF,mean_delay_s,3.6442807999999998,0.21731602786697615,20,0.0
s1_density,nNodes,100,HHVBF,mean_delay_s,4.0859074,0.24565996711716387,20,0.0
s1_density,nNodes,150,HHVBF,mean_delay_s,4.119940550000001,0.1878749696207366,20,0.0
s1_density,nNodes,200,HHVBF,mean_delay_s,4.4383365,0.23916935744925524,20,0.0
s1_density,nNodes,10,DBR,mean_delay_s,39.193130399999994,10.716736852762455,20,0.0
s1_density,nNodes,25,DBR,mean_delay_s,31.279051000000003,7.882493848689447,20,0.0
s1_density,nNodes,50,DBR,mean_delay_s,20.492959749999997,4.443308892627385,20,0.0
s1_density,nNodes,75,DBR,mean_delay_s,24.029196500000005,6.178580220445717,20,0.0
s1_density,nNodes,100,DBR,mean_delay_s,24.9458862,5.443079895859703,20,0.0
s1_density,nNodes,150,DBR,mean_delay_s,25.73960605,7.328927831958391,20,0.0
s1_density,nNodes,200,DBR,mean_delay_s,21.159290449999997,5.328621816223174,20,0.0
s1_density,nNodes,10,Adaptive-IoUT-VBF,mean_hops,0.38290959999999996,0.08456802852346113,20,0.0
s1_density,nNodes,25,Adaptive-IoUT-VBF,mean_hops,0.5342203,0.09993190722432978,20,0.0
s1_density,nNodes,50,Adaptive-IoUT-VBF,mean_hops,0.4493393,0.06870519370315095,20,0.0
s1_density,nNodes,75,Adaptive-IoUT-VBF,mean_hops,0.24398170000000002,0.054526944007674966,20,0.0
s1_density,nNodes,100,Adaptive-IoUT-VBF,mean_hops,0.16936654999999998,0.03983769062816372,20,0.0
s1_density,nNodes,150,Adaptive-IoUT-VBF,mean_hops,0.06306495,0.016748012295624146,20,0.0
s1_density,nNodes,200,Adaptive-IoUT-VBF,mean_hops,0.0224669,0.009945148826595092,20,0.0
s1_density,nNodes,10,Classic-VBF,mean_hops,0.95,0.10465000000000002,20,0.0
s1_density,nNodes,25,Classic-VBF,mean_hops,1.0,0.0,20,0.0
s1_density,nNodes,50,Classic-VBF,mean_hops,1.0,0.0,20,0.0
s1_density,nNodes,75,Classic-VBF,mean_hops,1.0,0.0,20,0.0
s1_density,nNodes,100,Classic-VBF,mean_hops,1.0,0.0,20,0.0
s1_density,nNodes,150,Classic-VBF,mean_hops,1.0,0.0,20,0.0
