scenario,parameter,value,protocol,metric,mean,ci95,n_runs,censored_fraction
s3_area,fieldSize,400.0,DBR,pdr_pct,6.266891449999999,0.6987755432032633,20,0.0
s3_area,fieldSize,500.0,DBR,pdr_pct,5.5342468,0.7507558066965644,20,0.0
s3_area,fieldSize,600.0,DBR,pdr_pct,3.9226203500000003,0.5885369353828654,20,0.0
s3_area,fieldSize,800.0,DBR,pdr_pct,2.58484555,0.4321887910579925,20,0.0
s3_area,fieldSize,1000.0,DBR,pdr_pct,1.2453919500000001,0.5999888436227737,20,0.0
s3_area,fieldSize,200.0,Adaptive-IoUT-VBF,mean_delay_s,0.8021457,0.03882825728678155,20,0.0
s3_area,fieldSize,300.0,Adaptive-IoUT-VBF,mean_delay_s,0.7636794499999999,0.046418021395959505,20,0.0
s3_area,fieldSize,400.0,Adaptive-IoUT-VBF,mean_delay_s,0.9339458500000001,0.07797597602437671,20,0.0
s3_area,fieldSize,500.0,Adaptive-IoUT-VBF,mean_delay_s,1.2230997999999997,0.09995868596986578,20,0.0
s3_area,fieldSize,600.0,Adaptive-IoUT-VBF,mean_delay_s,1.5724542500000003,0.14244090262228276,20,0.0
s3_area,fieldSize,800.0,Adaptive-IoUT-VBF,mean_delay_s,2.4267496,0.2612618053732012,20,0.0
s3_area,fieldSize,1000.0,Adaptive-IoUT-VBF,mean_delay_s,2.54360135,0.4696278640841709,20,0.0
s3_area,fieldSize,200.0,Classic-VBF,mean_delay_s,2.3001790499999997,0.09794296809486873,20,0.0
s3_area,fieldSize,300.0,Classic-VBF,mean_delay_s,2.9422737500000005,0.19667661649913157,20,0.0
s3_area,fieldSize,400.0,Classic-VBF,mean_delay_s,3.3168422499999997,0.2080495162567962,20,0.0
s3_area,fieldSize,500.0,Classic-VBF,mean_delay_s,3.67098765,0.2357663357148827,20,0.0
s3_area,fieldSize,600.0,Classic-VBF,mean_delay_s,3.7812496,0.3064939690044317,20,0.0
