scenario,parameter,value,protocol,metric,mean,ci95,n_runs,censored_fraction
s4_radius,basePipeR,75.0,DBR,pdr_pct,5.5342468,0.7507558066965644,20,0.0
s4_radius,basePipeR,100.0,DBR,pdr_pct,5.5342468,0.7507558066965644,20,0.0
s4_radius,basePipeR,125.0,DBR,pdr_pct,5.5342468,0.7507558066965643,20,0.0
s4_radius,basePipeR,150.0,DBR,pdr_pct,5.5342468,0.7507558066965644,20,0.0
s4_radius,basePipeR,200.0,DBR,pdr_pct,5.5342468,0.7507558066965644,20,0.0
s4_radius,basePipeR,250.0,DBR,pdr_pct,5.5342468,0.7507558066965644,20,0.0
s4_radius,basePipeR,50.0,Adaptive-IoUT-VBF,mean_delay_s,1.0736235,0.08927053960643092,20,0.0
s4_radius,basePipeR,75.0,Adaptive-IoUT-VBF,mean_delay_s,1.1100946000000003,0.13277642939089207,20,0.0
s4_radius,basePipeR,100.0,Adaptive-IoUT-VBF,mean_delay_s,1.06187395,0.08324273204215481,20,0.0
s4_radius,basePipeR,125.0,Adaptive-IoUT-VBF,mean_delay_s,1.11789075,0.09511997777228781,20,0.0
s4_radius,basePipeR,150.0,Adaptive-IoUT-VBF,mean_delay_s,1.2230998,0.09995868596986578,20,0.0
s4_radius,basePipeR,200.0,Adaptive-IoUT-VBF,mean_delay_s,1.33401505,0.12471814982326154,20,0.0
s4_radius,basePipeR,250.0,Adaptive-IoUT-VBF,mean_delay_s,1.5675398,0.15222427707899178,20,0.0
s4_radius,basePipeR,50.0,Classic-VBF,mean_delay_s,2.6603853500000003,0.16040811903247335,20,0.0
s4_radius,basePipeR,75.0,Classic-VBF,mean_delay_s,2.84443825,0.14951333986216186,20,0.0
s4_radius,basePipeR,100.0,Classic-VBF,mean_delay_s,3.0939823,0.20575857180117887,20,0.0
s4_radius,basePipeR,125.0,Classic-VBF,mean_delay_s,3.2302923,0.14043650184792228,20,0.0
s4_radius,basePipeR,150.0,Classic-VBF,mean_delay_s,3.67098765,0.2357663357148827,20,0.0
s4_radius,basePipeR,200.0,Classic-VBF,mean_delay_s,4.1577594499999995,0.3406538792341134,20,0.0
