scenario,parameter,value,protocol,metric,mean,ci95,n_runs,censored_fraction
s6_depth,waterDepth,700.0,Classic-VBF,mean_delay_s,4.066111050000002,0.3905672741411214,20,0.0
s6_depth,waterDepth,1000.0,Classic-VBF,mean_delay_s,4.629014199999999,0.5369988826277982,20,0.0
s6_depth,waterDepth,100.0,HHVBF,mean_delay_s,3.5115778499999997,0.16817031293172255,20,0.0
s6_depth,waterDepth,200.0,HHVBF,mean_delay_s,3.2436429499999995,0.21394972418125435,20,0.0
s6_depth,waterDepth,300.0,HHVBF,mean_delay_s,3.34861105,0.18784850931518118,20,0.0
s6_depth,waterDepth,500.0,HHVBF,mean_delay_s,3.7048152499999993,0.24315417291539287,20,0.0
s6_depth,waterDepth,700.0,HHVBF,mean_delay_s,4.252908700000001,0.356830616571186,20,0.0
s6_depth,waterDepth,1000.0,HHVBF,mean_delay_s,4.89912295,0.6018657970355534,20,0.0
s6_depth,waterDepth,100.0,DBR,mean_delay_s,9.719303,1.35881700089382,20,0.0
s6_depth,waterDepth,200.0,DBR,mean_delay_s,13.919379149999997,5.632865208655344,20,0.0
s6_depth,waterDepth,300.0,DBR,mean_delay_s,15.520803599999999,2.833346450786677,20,0.0
s6_depth,waterDepth,500.0,DBR,mean_delay_s,20.492959749999997,4.443308892627385,20,0.0
s6_depth,waterDepth,700.0,DBR,mean_delay_s,25.39982095,6.869192288118953,20,0.0
s6_depth,waterDepth,1000.0,DBR,mean_delay_s,28.858752699999997,12.937547217629842,20,0.0
s6_depth,waterDepth,100.0,Adaptive-IoUT-VBF,mean_hops,0.24133305,0.02977038713406872,20,0.0
s6_depth,waterDepth,200.0,Adaptive-IoUT-VBF,mean_hops,0.23560875,0.0442897573255788,20,0.0
s6_depth,waterDepth,300.0,Adaptive-IoUT-VBF,mean_hops,0.2286501,0.02798680623447685,20,0.0
s6_depth,waterDepth,500.0,Adaptive-IoUT-VBF,mean_hops,0.4493393,0.06870519370315095,20,0.0
s6_depth,waterDepth,700.0,Adaptive-IoUT-VBF,mean_hops,0.6598366499999999,0.09647660387405844,20,0.0
