scenario,parameter,value,protocol,metric,mean,ci95,n_runs,censored_fraction
s5_traffic,packetInterval,4.0,Adaptive-IoUT-VBF,mean_delay_s,1.2559091500000001,0.09855201346268101,20,0.0
s5_traffic,packetInterval,6.0,Adaptive-IoUT-VBF,mean_delay_s,1.2230998,0.09995868596986578,20,0.0
s5_traffic,packetInterval,8.0,Adaptive-IoUT-VBF,mean_delay_s,1.1894664999999998,0.11952351484579592,20,0.0
s5_traffic,packetInterval,10.0,Adaptive-IoUT-VBF,mean_delay_s,1.1042914499999998,0.13813363997163733,20,0.0
s5_traffic,packetInterval,12.0,Adaptive-IoUT-VBF,mean_delay_s,1.0060376500000001,0.08270458050122956,20,0.0
s5_traffic,packetInterval,15.0,Adaptive-IoUT-VBF,mean_delay_s,0.9204000000000001,0.08516470136981363,20,0.0
s5_traffic,packetInterval,2.0,Classic-VBF,mean_delay_s,3.4426606500000005,0.2565054076913738,20,0.0
s5_traffic,packetInterval,4.0,Classic-VBF,mean_delay_s,3.6167599000000004,0.2680531402592353,20,0.0
s5_traffic,packetInterval,6.0,Classic-VBF,mean_delay_s,3.67098765,0.2357663357148827,20,0.0
s5_traffic,packetInterval,8.0,Classic-VBF,mean_delay_s,3.66991825,0.23106402065424583,20,0.0
s5_traffic,packetInterval,10.0,Classic-VBF,mean_delay_s,3.58750335,0.25660655206403515,20,0.0
s5_traffic,packetInterval,12.0,Classic-VBF,mean_delay_s,3.6158273000000003,0.267843634857569,20,0.0
s5_traffic,packetInterval,15.0,Classic-VBF,mean_delay_s,3.6396245499999997,0.2598470218241442,20,0.0
s5_traffic,packetInterval,2.0,HHVBF,mean_delay_s,3.4525036500000006,0.2623533281397252,20,0.0
s5_traffic,packetInterval,4.0,HHVBF,mean_delay_s,3.6297348499999997,0.32292755390171063,20,0.0
s5_traffic,packetInterval,6.0,HHVBF,mean_delay_s,3.7048152499999993,0.24315417291539287,20,0.0
s5_traffic,packetInterval,8.0,HHVBF,mean_delay_s,3.6291024,0.28552833239939374,20,0.0
s5_traffic,packetInterval,10.0,HHVBF,mean_delay_s,3.6702992500000002,0.26147797773177534,20,0.0
s5_traffic,packetInterval,12.0,HHVBF,mean_delay_s,3.59275625,0.239776919503598,20,0.0
