label,protocol,seed,nNodes,nSources,fieldSize,waterDepth,maxSpeed,basePipeR,commRange,packetInterval,payloadBytes,bitRate,simTime,generated,delivered,duplicates,dropped,transmissions,fallbacks,pdr_pct,throughput_kbps,mean_delay_s,mean_hops,lifetime_s,lifetime_censored,jain_fairness,energy_gap_J,mean_consumed_J
s5_traffic,vbf,3,50,5,500.000000,500.000000,3.000000,150.000000,250.000000,2.000000,512,10000.000000,200.000000,487,14,56,0,640,0,2.874743,0.303520,3.285732,1.000000,-1.000000,1,0.713953,10.415855,15.168000
s5_traffic,vbf,4,50,5,500.000000,500.000000,3.000000,150.000000,250.000000,2.000000,512,10000.000000,200.000000,487,14,109,0,613,0,2.874743,0.303520,2.740097,1.000000,-1.000000,1,0.720610,10.799056,16.188000
s5_traffic,vbf,5,50,5,500.000000,500.000000,3.000000,150.000000,250.000000,2.000000,512,10000.000000,200.000000,488,19,76,0,684,0,3.893443,0.411920,4.012516,1.000000,-1.000000,1,0.723409,10.345283,15.700000
s5_traffic,vbf,6,50,5,500.000000,500.000000,3.000000,150.000000,250.000000,2.000000,512,10000.000000,200.000000,490,16,73,0,674,0,3.265306,0.346880,3.493798,1.000000,-1.000000,1,0.743972,9.597817,15.992000
s5_traffic,vbf,7,50,5,500.000000,500.000000,3.000000,150.000000,250.000000,2.000000,512,10000.000000,200.000000,487,19,81,0,596,0,3.901437,0.411920,3.520140,1.000000,-1.000000,1,0.760786,8.353398,15.088000
s5_traffic,vbf,8,50,5,500.000000,500.000000,3.000000,150.000000,250.000000,2.000000,512,10000.000000,200.000000,487,20,65,0,703,0,4.106776,0.433600,3.882125,1.000000,-1.000000,1,0.710780,11.245196,16.154000
s5_traffic,vbf,9,50,5,500.000000,500.000000,3.000000,150.000000,250.000000,2.000000,512,10000.000000,200.000000,488,17,106,0,689,0,3.483607,0.368560,3.705822,1.000000,-1.000000,1,0.704543,12.171890,17.028000
s5_traffic,vbf,10,50,5,500.000000,500.000000,3.000000,150.000000,250.000000,2.000000,512,10000.000000,200.000000,488,24,88,0,801,0,4.918033,0.520320,4.004785,1.000000,-1.000000,1,0.811151,7.326847,17.376000
s5_traffic,vbf,11,50,5,500.000000,500.000000,3.000000,150.000000,250.000000,2.000000,512,10000.000000,200.000000,489,14,60,0,590,0,2.862986,0.303520,2.222494,1.000000,-1.000000,1,0.638147,14.682063,15.806000
s5_traffic,vbf,12,50,5,500.000000,500.000000,3.000000,150.000000,250.000000,2.000000,512,10000.000000,200.000000,488,18,64,0,586,0,3.688525,0.390240,3.871008,1.000000,-1.000000,1,0.764875,8.648977,15.942000
s5_traffic,vbf,13,50,5,500.000000,500.000000,3.000000,150.000000,250.000000,2.000000,512,10000.000000,200.000000,487,17,85,0,689,0,3.490760,0.368560,4.177358,1.000000,-1.000000,1,0.756520,8.920804,15.780000
s5_traffic,vbf,14,50,5,500.000000,500.000000,3.000000,150.000000,250.000000,2.000000,512,10000.000000,200.000000,487,15,81,0,750,0,3.080082,0.325200,3.719505,1.000000,-1.000000,1,0.695052,12.605554,16.950000
s5_traffic,vbf,15,50,5,500.000000,500.000000,3.000000,150.000000,250.000000,2.000000,512,10000.000000,200.000000,488,16,76,0,577,0,3.278689,0.346880,2.368696,1.000000,-1.000000,1,0.688467,11.934240,15.620000
s5_traffic,vbf,16,50,5,500.000000,500.000000,3.000000,150.000000,250.000000,2.000000,512,10000.000000,200.000000,489,19,77,0,738,0,3.885481,0.411920,3.242154,1.000000,-1.000000,1,0.747811,9.858710,16.726000
s5_traffic,vbf,17,50,5,500.000000,500.000000,3.000000,150.000000,250.000000,2.000000,512,10000.000000,200.000000,488,16,50,0,630,0,3.278689,0.346880,3.638375,1.000000,-1.000000,1,0.671410,12.826150,15.680000
s5_traffic,vbf,18,50,5,500.000000,500.000000,3.000000,150.000000,250.000000,2.000000,512,10000.000000,200.000000,488,16,80,0,672,0,3.278689,0.346880,3.747621,1.000000,-1.000000,1,0.703417,11.044728,15.378000
s5_traffic,vbf,19,50,5,500.000000,500.000000,3.000000,150.000000,250.000000,2.000000,512,10000.000000,200.000000,487,14,87,0,567,0,2.874743,0.303520,3.465103,1.000000,-1.000000,1,0.642678,12.800953,14.016000
