scenario,parameter,value,protocol,metric,mean,ci95,n_runs,censored_fraction
s3_area,fieldSize,400.0,DBR,pdr_pct,2.91928985,0.5027374340137748,20,0.0
s3_area,fieldSize,500.0,DBR,pdr_pct,1.6101393000000002,0.6128379322691779,20,0.0
s3_area,fieldSize,600.0,DBR,pdr_pct,0.9133544500000002,0.48573048556473863,20,0.0
s3_area,fieldSize,800.0,DBR,pdr_pct,0.27439929999999996,0.25335729145418584,20,0.0
s3_area,fieldSize,1000.0,DBR,pdr_pct,0.1531872,0.26133916298835297,20,0.0
s3_area,fieldSize,200.0,Adaptive-IoUT-VBF,mean_delay_s,1.1676536,0.08808024014772838,20,0.0
s3_area,fieldSize,300.0,Adaptive-IoUT-VBF,mean_delay_s,1.9022298000000002,0.23278360340091214,20,0.0
s3_area,fieldSize,400.0,Adaptive-IoUT-VBF,mean_delay_s,2.40049445,0.2897572915936654,20,0.0
s3_area,fieldSize,500.0,Adaptive-IoUT-VBF,mean_delay_s,2.23927835,0.3307323270685176,20,0.0
s3_area,fieldSize,600.0,Adaptive-IoUT-VBF,mean_delay_s,1.5692928,0.43956237890799754,20,0.0
s3_area,fieldSize,800.0,Adaptive-IoUT-VBF,mean_delay_s,0.43875325,0.26986028934778505,20,0.0
s3_area,fieldSize,1000.0,Adaptive-IoUT-VBF,mean_delay_s,0.2890561,0.24496166482321685,20,0.0
s3_area,fieldSize,200.0,Classic-VBF,mean_delay_s,4.4692842,0.2476343878039679,20,0.0
s3_area,fieldSize,300.0,Classic-VBF,mean_delay_s,4.79557485,0.37386727652157464,20,0.0
s3_area,fieldSize,400.0,Classic-VBF,mean_delay_s,4.862100450000001,0.37975595122999645,20,0.0
s3_area,fieldSize,500.0,Classic-VBF,mean_delay_s,4.91739015,0.640420451892888,20,0.0
s3_area,fieldSize,600.0,Classic-VBF,mean_delay_s,4.28335575,1.3989601503898035,20,0.0
s3_area,fieldSize,800.0,Classic-VBF,mean_delay_s,0.7819394500000001,0.600579811459558,20,0.0
s3_area,fieldSize,1000.0,Classic-VBF,mean_delay_s,0.37544445,0.41440373796489005,20,0.0
s3_area,fieldSize,200.0,HHVBF,mean_delay_s,4.67312655,0.24106635021562975,20,0.0
s3_area,fieldSize,300.0,HHVBF,mean_delay_s,5.54929975,0.4226928732028562,20,0.0
s3_area,fieldSize,400.0,HHVBF,mean_delay_s,5.58733125,0.5577228946396826,20,0.0
s3_area,fieldSize,500.0,HHVBF,mean_delay_s,5.30617595,0.7753780400951594,20,0.0
s3_area,fieldSize,600.0,HHVBF,mean_delay_s,4.953700700000001,1.252976285682437,20,0.0
s3_area,fieldSize,800.0,HHVBF,mean_delay_s,1.13074735,0.8492014401296916,20,0.0
s3_area,fieldSize,1000.0,HHVBF,mean_delay_s,0.37544445,0.41440373796489005,20,0.0
s3_area,fieldSize,200.0,DBR,mean_delay_s,21.2294108,5.021035695357834,20,0.0
s3_area,fieldSize,300.0,DBR,mean_delay_s,31.9724222,9.90086875284235,20,0.0
s3_area,fieldSize,400.0,DBR,mean_delay_s,42.7430355,14.197019583175818,20,0.0
s3_area,fieldSize,500.0,DBR,mean_delay_s,56.082997150000004,20.846404489010336,20,0.0
s3_area,fieldSize,600.0,DBR,mean_delay_s,41.98483785,26.578956814872303,20,0.0
s3_area,fieldSize,800.0,DBR,mean_delay_s,23.0544234,23.66235261641417,20,0.0
s3_area,fieldSize,1000.0,DBR,mean_delay_s,7.972938549999999,16.050653332511924,20,0.0
s3_area,fieldSize,200.0,Adaptive-IoUT-VBF,mean_hops,0.5053696000000001,0.060960606941936266,20,0.0
s3_area,fieldSize,300.0,Adaptive-IoUT-VBF,mean_hops,1.0360281500000001,0.18503796658725613,20,0.0
s3_area,fieldSize,400.0,Adaptive-IoUT-VBF,mean_hops,1.41958585,0.239505112556804,20,0.0
s3_area,fieldSize,500.0,Adaptive-IoUT-VBF,mean_hops,1.3353194,0.2779415656008858,20,0.0
s3_area,fieldSize,600.0,Adaptive-IoUT-VBF,mean_hops,0.8903403500000001,0.32699462851278366,20,0.0
s3_area,fieldSize,800.0,Adaptive-IoUT-VBF,mean_hops,0.13268395,0.14541796540603105,20,0.0
s3_area,fieldSize,1000.0,Adaptive-IoUT-VBF,mean_hops,0.07619050000000001,0.11070113223227585,20,0.0
s3_area,fieldSize,200.0,Classic-VBF,mean_hops,1.0,0.0,20,0.0
s3_area,fieldSize,300.0,Classic-VBF,mean_hops,1.0,0.0,20,0.0
s3_area,fieldSize,400.0,Classic-VBF,mean_hops,1.0,0.0,20,0.0
s3_area,fieldSize,500.0,Classic-VBF,mean_hops,1.0,0.0,20,0.0
s3_area,fieldSize,600.0,Classic-VBF,mean_hops,0.9,0.14405013929732574,20,0.0
s3_area,fieldSize,800.0,Classic-VBF,mean_hops,0.35,0.22902512474215111,20,0.0
s3_area,fieldSize,1000.0,Classic-VBF,mean_hops,0.2,0.1920668523964343,20,0.0
s3_area,fieldSize,200.0,HHVBF,mean_hops,1.0,0.0,20,0.0
s3_area,fieldSize,300.0,HHVBF,mean_hops,1.0,0.0,20,0.0
s3_area,fieldSize,400.0,HHVBF,mean_hops,1.0,0.0,20,0.0
s3_area,fieldSize,500.0,HHVBF,mean_hops,1.0,0.0,20,0.0
s3_area,fieldSize,600.0,HHVBF,mean_hops,0.95,0.10465000000000002,20,0.0
s3_area,fieldSize,800.0,HHVBF,mean_hops,0.4,0.23523289243685824,20,0.0
s3_area,fieldSize,1000.0,HHVBF,mean_hops,0.2,0.19206685239643434,20,0.0
s3_area,fieldSize,200.0,DBR,mean_hops,1.0233290499999999,0.16277672058119225,20,0.0
s3_area,fieldSize,300.0,DBR,mean_hops,1.1834669999999998,0.2929057331545805,20,0.0
s3_area,fieldSize,400.0,DBR,mean_hops,1.5369047999999998,0.6545305016036335,20,0.0
s3_area,fieldSize,500.0,DBR,mean_hops,1.17315475,0.45727715709936295,20,0.0
s3_area,fieldSize,600.0,DBR,mean_hops,0.59583335,0.3700531141834003,20,0.0
s3_area,fieldSize,800.0,DBR,mean_hops,0.13333335,0.17275640805988837,20,0.0
s3_area,fieldSize,1000.0,DBR,mean_hops,0.0375,0.07848750000000002,20,0.0
s3_area,fieldSize,200.0,Adaptive-IoUT-VBF,energy_gap_J,1.2046754,0.11893350600843432,20,0.0
s3_area,fieldSize,300.0,Adaptive-IoUT-VBF,energy_gap_J,2.24200555,0.24465955270182763,20,0.0
s3_area,fieldSize,400.0,Adaptive-IoUT-VBF,energy_gap_J,3.5551609500000003,0.317910947239883,20,0.0
s3_area,fieldSize,500.0,Adaptive-IoUT-VBF,energy_gap_J,4.063046050000001,0.4100880670196745,20,0.0
s3_area,fieldSize,600.0,Adaptive-IoUT-VBF,energy_gap_J,3.3604808500000005,0.46663758983990905,20,0.0
s3_area,fieldSize,800.0,Adaptive-IoUT-VBF,energy_gap_J,1.74058145,0.5153349226749273,20,0.0
s3_area,fieldSize,1000.0,Adaptive-IoUT-VBF,energy_gap_J,0.8085487499999999,0.290417739027118,20,0.0
s3_area,fieldSize,200.0,Classic-VBF,energy_gap_J,2.28288515,0.2571127331279391,20,0.0
s3_area,fieldSize,300.0,Classic-VBF,energy_gap_J,4.6977799000000005,0.6524994277732715,20,0.0
s3_area,fieldSize,400.0,Classic-VBF,energy_gap_J,7.9422324500000006,0.7818059938483136,20,0.0
s3_area,fieldSize,500.0,Classic-VBF,energy_gap_J,9.90146005,0.7922661301747476,20,0.0
s3_area,fieldSize,600.0,Classic-VBF,energy_gap_J,11.35805015,0.8460408091800874,20,0.0
s3_area,fieldSize,800.0,Classic-VBF,energy_gap_J,13.182023749999999,0.7233416882315159,20,0.0
