scenario,parameter,value,protocol,metric,mean,ci95,n_runs,censored_fraction
s5_traffic,packetInterval,4.0,Adaptive-IoUT-VBF,mean_delay_s,2.3780680000000003,0.3535190022182807,20,0.0
s5_traffic,packetInterval,6.0,Adaptive-IoUT-VBF,mean_delay_s,2.23927835,0.3307323270685176,20,0.0
s5_traffic,packetInterval,8.0,Adaptive-IoUT-VBF,mean_delay_s,2.1362109,0.35390220475922773,20,0.0
s5_traffic,packetInterval,10.0,Adaptive-IoUT-VBF,mean_delay_s,2.0084643499999997,0.36578778401292156,20,0.0
s5_traffic,packetInterval,12.0,Adaptive-IoUT-VBF,mean_delay_s,1.7434626500000001,0.31119956569098084,20,0.0
s5_traffic,packetInterval,15.0,Adaptive-IoUT-VBF,mean_delay_s,1.7566705499999997,0.3162845441669168,20,0.0
s5_traffic,packetInterval,2.0,Classic-VBF,mean_delay_s,4.958881600000001,0.7189579866606552,20,0.0
s5_traffic,packetInterval,4.0,Classic-VBF,mean_delay_s,4.7210449500000005,0.7454131052140759,20,0.0
s5_traffic,packetInterval,6.0,Classic-VBF,mean_delay_s,4.91739015,0.640420451892888,20,0.0
s5_traffic,packetInterval,8.0,Classic-VBF,mean_delay_s,4.84441695,0.6528750911968939,20,0.0
s5_traffic,packetInterval,10.0,Classic-VBF,mean_delay_s,4.82863415,0.6685265914394967,20,0.0
s5_traffic,packetInterval,12.0,Classic-VBF,mean_delay_s,4.9171397,0.6515054903413795,20,0.0
s5_traffic,packetInterval,15.0,Classic-VBF,mean_delay_s,4.677482250000001,0.6119761786418358,20,0.0
s5_traffic,packetInterval,2.0,HHVBF,mean_delay_s,5.2855946,0.9519350480777106,20,0.0
s5_traffic,packetInterval,4.0,HHVBF,mean_delay_s,5.634040000000001,0.9851693750402953,20,0.0
s5_traffic,packetInterval,6.0,HHVBF,mean_delay_s,5.30617595,0.7753780400951595,20,0.0
s5_traffic,packetInterval,8.0,HHVBF,mean_delay_s,5.6624314999999985,0.7090894595488286,20,0.0
s5_traffic,packetInterval,10.0,HHVBF,mean_delay_s,5.79347205,0.8445209695225615,20,0.0
s5_traffic,packetInterval,12.0,HHVBF,mean_delay_s,5.770045000000001,0.6904750161136142,20,0.0
s5_traffic,packetInterval,15.0,HHVBF,mean_delay_s,5.224186800000001,0.6734534653549507,20,0.0
s5_traffic,packetInterval,2.0,DBR,mean_delay_s,55.05708610000001,20.856994562169742,20,0.0
s5_traffic,packetInterval,4.0,DBR,mean_delay_s,55.01768665000001,20.588060374786334,20,0.0
s5_traffic,packetInterval,6.0,DBR,mean_delay_s,56.082997150000004,20.846404489010336,20,0.0
s5_traffic,packetInterval,8.0,DBR,mean_delay_s,56.655485450000015,21.30946253012181,20,0.0
s5_traffic,packetInterval,10.0,DBR,mean_delay_s,56.95539835000001,20.759371473591205,20,0.0
s5_traffic,packetInterval,12.0,DBR,mean_delay_s,57.18340305,20.84016022175701,20,0.0
s5_traffic,packetInterval,15.0,DBR,mean_delay_s,57.28573020000001,22.72815487347166,20,0.0
